id,sentiment,kfold,rf_svd_pred
4645_3,0,0,0.46
6820_1,0,0,0.46
8354_8,1,0,0.6
6923_2,0,0,0.4
6590_3,0,0,0.28
6176_9,1,0,0.67
383_10,1,0,0.82
2211_8,1,0,0.56
10386_8,1,0,0.49
5239_3,0,0,0.34
12256_4,0,0,0.19
8745_7,1,0,0.61
11951_1,0,0,0.17
9204_1,0,0,0.3
1676_9,1,0,0.72
10362_1,0,0,0.29
1266_1,0,0,0.12
4907_3,0,0,0.5
3308_8,1,0,0.64
10823_8,1,0,0.74
6506_10,1,0,0.63
3746_10,1,0,0.86
10895_1,0,0,0.27
2654_10,1,0,0.75
3610_10,1,0,0.36
10594_1,0,0,0.33
11869_10,1,0,0.58
12094_7,1,0,0.55
440_10,1,0,0.73
11425_8,1,0,0.4
2657_1,0,0,0.58
4374_4,0,0,0.29
1316_9,1,0,0.35
6075_2,0,0,0.17
7225_1,0,0,0.28
9938_3,0,0,0.38
6786_10,1,0,0.64
7290_3,0,0,0.34
9016_10,1,0,0.61
7707_4,0,0,0.38
1383_3,0,0,0.62
10890_2,0,0,0.33
6610_1,0,0,0.24
2899_10,1,0,0.76
9748_10,1,0,0.78
11300_4,0,0,0.53
8411_7,1,0,0.74
7275_1,0,0,0.38
3776_10,1,0,0.47
8774_8,1,0,0.78
11044_1,0,0,0.11
7919_10,1,0,0.62
4174_3,0,0,0.48
3237_1,0,0,0.18
3577_2,0,0,0.28
9191_10,1,0,0.39
3320_2,0,0,0.45
11109_9,1,0,0.75
5979_3,0,0,0.54
9180_1,0,0,0.39
821_3,0,0,0.41
8614_2,0,0,0.3
7468_10,1,0,0.58
8343_7,1,0,0.83
11826_10,1,0,0.65
1726_8,1,0,0.53
6299_8,1,0,0.56
9160_8,1,0,0.47
2923_10,1,0,0.57
10660_1,0,0,0.33
5427_3,0,0,0.3
6308_8,1,0,0.86
5879_10,1,0,0.82
6374_10,1,0,0.76
1322_8,1,0,0.54
7732_4,0,0,0.77
10593_8,1,0,0.79
8299_7,1,0,0.68
9713_2,0,0,0.55
7781_8,1,0,0.68
4574_1,0,0,0.28
4694_1,0,0,0.44
11976_1,0,0,0.18
1176_4,0,0,0.55
3275_10,1,0,0.4
6055_1,0,0,0.49
8243_1,0,0,0.2
2347_1,0,0,0.35
5507_7,1,0,0.59
2504_10,1,0,0.53
148_2,0,0,0.17
3034_7,1,0,0.61
6480_10,1,0,0.72
3051_2,0,0,0.45
8685_3,0,0,0.52
8305_7,1,0,0.42
8058_8,1,0,0.61
6086_8,1,0,0.57
10591_10,1,0,0.52
6087_9,1,0,0.64
10105_1,0,0,0.21
6644_8,1,0,0.74
11527_1,0,0,0.3
11251_10,1,0,0.87
260_7,1,0,0.3
11422_1,0,0,0.29
12434_4,0,0,0.45
9716_10,1,0,0.74
1722_1,0,0,0.35
7574_10,1,0,0.57
2127_9,1,0,0.64
926_7,1,0,0.66
7644_2,0,0,0.14
6343_2,0,0,0.33
6731_10,1,0,0.64
6168_10,1,0,0.58
11409_1,0,0,0.16
11447_7,1,0,0.4
8092_8,1,0,0.78
6422_1,0,0,0.37
5495_3,0,0,0.7
9316_7,1,0,0.71
1293_8,1,0,0.57
12413_9,1,0,0.62
2698_8,1,0,0.49
8186_10,1,0,0.48
3297_1,0,0,0.56
618_2,0,0,0.21
10676_9,1,0,0.61
3096_10,1,0,0.51
605_8,1,0,0.75
816_4,0,0,0.23
6127_3,0,0,0.47
8838_9,1,0,0.58
1558_1,0,0,0.14
4705_7,1,0,0.61
3233_1,0,0,0.29
7387_7,1,0,0.6
292_1,0,0,0.25
7396_9,1,0,0.7
312_10,1,0,0.76
2938_3,0,0,0.26
10833_3,0,0,0.49
9121_3,0,0,0.7
3079_1,0,0,0.37
10176_7,1,0,0.41
6142_9,1,0,0.68
2635_7,1,0,0.59
2805_1,0,0,0.51
12077_1,0,0,0.57
6986_1,0,0,0.1
4815_2,0,0,0.29
3590_1,0,0,0.4
4085_10,1,0,0.46
6014_1,0,0,0.38
6841_1,0,0,0.55
6448_1,0,0,0.25
5533_1,0,0,0.38
171_1,0,0,0.21
10348_1,0,0,0.47
2890_7,1,0,0.68
8617_1,0,0,0.58
10755_1,0,0,0.14
2209_4,0,0,0.37
11043_1,0,0,0.27
2814_3,0,0,0.22
4831_8,1,0,0.57
8451_10,1,0,0.61
4472_1,0,0,0.25
3019_8,1,0,0.51
4724_7,1,0,0.46
667_8,1,0,0.57
2715_3,0,0,0.71
360_10,1,0,0.48
12312_10,1,0,0.73
8185_2,0,0,0.49
9221_7,1,0,0.33
10253_1,0,0,0.44
8602_2,0,0,0.32
10935_7,1,0,0.6
5657_9,1,0,0.7
12320_8,1,0,0.73
7076_3,0,0,0.28
5068_4,0,0,0.59
79_10,1,0,0.74
11840_4,0,0,0.49
12171_7,1,0,0.42
775_4,0,0,0.61
10894_8,1,0,0.53
6261_2,0,0,0.23
9925_7,1,0,0.7
9231_4,0,0,0.28
728_10,1,0,0.67
3433_9,1,0,0.77
4655_4,0,0,0.23
10928_7,1,0,0.51
12153_3,0,0,0.21
9858_7,1,0,0.26
9642_4,0,0,0.31
12417_10,1,0,0.67
6584_1,0,0,0.13
5034_7,1,0,0.71
5925_7,1,0,0.44
10575_3,0,0,0.23
2908_8,1,0,0.8
9987_9,1,0,0.54
6619_9,1,0,0.62
9836_4,0,0,0.61
9765_10,1,0,0.57
7099_4,0,0,0.59
6410_1,0,0,0.43
5593_10,1,0,0.56
6452_9,1,0,0.8
10095_1,0,0,0.25
2221_1,0,0,0.39
11027_4,0,0,0.42
1499_7,1,0,0.44
6527_8,1,0,0.69
2664_1,0,0,0.66
4534_9,1,0,0.46
8142_2,0,0,0.11
4332_1,0,0,0.38
6023_8,1,0,0.5
3398_10,1,0,0.83
3702_1,0,0,0.41
4066_10,1,0,0.55
2123_10,1,0,0.53
3864_4,0,0,0.52
1797_9,1,0,0.34
10699_4,0,0,0.2
11533_2,0,0,0.28
9558_10,1,0,0.6
5671_9,1,0,0.57
9524_3,0,0,0.53
9661_4,0,0,0.27
3859_8,1,0,0.48
11959_8,1,0,0.65
3902_4,0,0,0.39
1659_7,1,0,0.81
2659_8,1,0,0.42
2476_10,1,0,0.65
6341_7,1,0,0.68
229_10,1,0,0.53
2598_1,0,0,0.29
1910_1,0,0,0.23
4515_10,1,0,0.55
6652_3,0,0,0.42
10235_8,1,0,0.83
2145_7,1,0,0.73
7697_4,0,0,0.49
5071_1,0,0,0.6
6533_7,1,0,0.57
9634_4,0,0,0.27
8398_3,0,0,0.11
10480_10,1,0,0.73
11708_3,0,0,0.2
3916_3,0,0,0.48
7462_1,0,0,0.3
6230_8,1,0,0.66
7842_10,1,0,0.62
515_1,0,0,0.26
5755_1,0,0,0.4
6782_9,1,0,0.65
381_10,1,0,0.64
10100_1,0,0,0.57
8344_4,0,0,0.32
11062_2,0,0,0.19
4736_10,1,0,0.66
12359_1,0,0,0.37
1918_9,1,0,0.73
1093_2,0,0,0.34
8779_8,1,0,0.61
11907_7,1,0,0.45
6004_2,0,0,0.26
5238_2,0,0,0.19
8290_10,1,0,0.42
1086_7,1,0,0.66
8943_7,1,0,0.69
11602_1,0,0,0.14
8298_7,1,0,0.58
3194_9,1,0,0.58
5086_4,0,0,0.2
6664_4,0,0,0.3
3718_1,0,0,0.63
9217_7,1,0,0.62
10415_7,1,0,0.71
12275_2,0,0,0.41
11623_2,0,0,0.39
2110_9,1,0,0.62
9523_10,1,0,0.77
9240_4,0,0,0.74
9011_4,0,0,0.51
9990_8,1,0,0.49
6807_10,1,0,0.69
2570_3,0,0,0.17
11359_9,1,0,0.61
3968_10,1,0,0.82
3031_2,0,0,0.44
7436_10,1,0,0.75
2942_1,0,0,0.18
1274_4,0,0,0.54
8317_8,1,0,0.78
9453_1,0,0,0.52
11932_7,1,0,0.48
765_9,1,0,0.47
7155_8,1,0,0.57
4757_8,1,0,0.53
476_7,1,0,0.6
8900_10,1,0,0.58
8370_10,1,0,0.8
5112_9,1,0,0.53
8788_10,1,0,0.72
11392_8,1,0,0.82
4933_3,0,0,0.34
10487_2,0,0,0.21
3058_1,0,0,0.55
11854_1,0,0,0.21
343_10,1,0,0.54
4446_10,1,0,0.66
6863_3,0,0,0.34
10109_10,1,0,0.7
3613_8,1,0,0.44
2793_1,0,0,0.31
8657_1,0,0,0.18
42_3,0,0,0.3
10220_3,0,0,0.25
4119_1,0,0,0.27
11660_1,0,0,0.35
8647_7,1,0,0.53
4615_1,0,0,0.41
8685_9,1,0,0.63
11284_1,0,0,0.23
8381_8,1,0,0.7
6466_10,1,0,0.63
6626_1,0,0,0.37
10318_7,1,0,0.71
3057_8,1,0,0.7
12056_10,1,0,0.66
783_1,0,0,0.5
3601_7,1,0,0.5
6138_8,1,0,0.76
9411_8,1,0,0.76
5098_1,0,0,0.38
4075_10,1,0,0.82
1950_8,1,0,0.66
9679_10,1,0,0.65
6328_4,0,0,0.4
10595_4,0,0,0.36
6235_8,1,0,0.81
6346_2,0,0,0.58
7496_8,1,0,0.65
8375_1,0,0,0.51
11726_9,1,0,0.69
9450_1,0,0,0.55
5609_1,0,0,0.25
9661_8,1,0,0.93
12393_4,0,0,0.13
11310_10,1,0,0.71
25_1,0,0,0.41
11108_1,0,0,0.39
5854_1,0,0,0.15
9608_3,0,0,0.28
2112_9,1,0,0.67
11480_2,0,0,0.37
6693_10,1,0,0.6
8865_4,0,0,0.4
7686_10,1,0,0.71
7710_8,1,0,0.72
11173_7,1,0,0.31
532_9,1,0,0.82
8136_1,0,0,0.11
478_2,0,0,0.28
2988_2,0,0,0.27
7558_1,0,0,0.18
4313_4,0,0,0.33
4560_10,1,0,0.8
108_10,1,0,0.69
6079_2,0,0,0.16
29_4,0,0,0.68
9764_1,0,0,0.23
2323_3,0,0,0.42
6370_1,0,0,0.44
5548_4,0,0,0.6
6965_7,1,0,0.78
1171_10,1,0,0.43
10756_8,1,0,0.64
8475_3,0,0,0.37
11118_4,0,0,0.35
9902_7,1,0,0.24
413_10,1,0,0.82
5971_7,1,0,0.51
2937_10,1,0,0.59
2709_8,1,0,0.63
5197_4,0,0,0.41
3756_1,0,0,0.15
11485_10,1,0,0.37
208_1,0,0,0.19
11318_9,1,0,0.77
1667_1,0,0,0.58
10950_1,0,0,0.62
9154_7,1,0,0.45
6238_9,1,0,0.77
7319_4,0,0,0.65
5376_7,1,0,0.62
7751_7,1,0,0.54
8419_9,1,0,0.71
6419_10,1,0,0.65
3363_1,0,0,0.37
12315_2,0,0,0.5
9440_8,1,0,0.65
5732_1,0,0,0.23
6401_1,0,0,0.22
9172_1,0,0,0.2
6698_2,0,0,0.32
7015_4,0,0,0.44
6469_9,1,0,0.67
7543_8,1,0,0.48
8997_1,0,0,0.31
1053_4,0,0,0.43
11022_9,1,0,0.63
8142_10,1,0,0.68
9580_7,1,0,0.36
5503_1,0,0,0.27
9257_7,1,0,0.62
2181_1,0,0,0.34
9189_1,0,0,0.29
1979_2,0,0,0.24
10864_1,0,0,0.52
11333_9,1,0,0.77
5231_4,0,0,0.3
10757_4,0,0,0.47
11745_10,1,0,0.69
6023_1,0,0,0.39
8674_2,0,0,0.28
8585_4,0,0,0.56
3378_2,0,0,0.53
8853_3,0,0,0.24
7926_10,1,0,0.29
7514_8,1,0,0.51
3774_8,1,0,0.76
9736_8,1,0,0.69
8379_10,1,0,0.7
11204_1,0,0,0.54
11066_1,0,0,0.2
2956_8,1,0,0.78
4356_4,0,0,0.48
5606_8,1,0,0.42
548_7,1,0,0.54
2230_10,1,0,0.67
8768_8,1,0,0.55
11872_1,0,0,0.5
4503_7,1,0,0.7
11755_3,0,0,0.79
12441_4,0,0,0.68
1708_1,0,0,0.44
1565_7,1,0,0.56
10337_3,0,0,0.32
2591_2,0,0,0.46
7630_8,1,0,0.71
2306_10,1,0,0.71
6492_3,0,0,0.41
8128_10,1,0,0.75
5492_3,0,0,0.38
1143_1,0,0,0.15
3661_1,0,0,0.52
3415_9,1,0,0.65
10366_1,0,0,0.4
9397_3,0,0,0.33
11898_4,0,0,0.35
4850_1,0,0,0.33
12489_10,1,0,0.5
9428_10,1,0,0.57
1852_9,1,0,0.65
6551_9,1,0,0.73
1382_8,1,0,0.76
12011_10,1,0,0.64
3670_10,1,0,0.58
1113_2,0,0,0.36
8792_8,1,0,0.66
8195_4,0,0,0.74
5689_2,0,0,0.24
2747_9,1,0,0.58
4771_10,1,0,0.69
11006_7,1,0,0.74
9913_10,1,0,0.41
9739_4,0,0,0.36
6081_9,1,0,0.44
8663_7,1,0,0.71
3405_9,1,0,0.5
5830_2,0,0,0.29
7061_7,1,0,0.36
9062_7,1,0,0.73
10063_1,0,0,0.38
5040_3,0,0,0.46
6085_8,1,0,0.51
453_3,0,0,0.64
2385_9,1,0,0.41
5545_8,1,0,0.32
11713_10,1,0,0.62
8781_9,1,0,0.79
3392_7,1,0,0.34
7882_1,0,0,0.24
9800_1,0,0,0.52
2948_10,1,0,0.61
4880_4,0,0,0.72
10441_10,1,0,0.59
8424_9,1,0,0.69
332_1,0,0,0.37
12007_10,1,0,0.64
10837_10,1,0,0.69
616_1,0,0,0.23
6291_10,1,0,0.5
11379_3,0,0,0.57
9616_8,1,0,0.75
3515_7,1,0,0.25
2485_10,1,0,0.5
12123_8,1,0,0.49
5772_10,1,0,0.67
4711_1,0,0,0.49
4842_2,0,0,0.35
9774_8,1,0,0.46
4530_7,1,0,0.58
1523_9,1,0,0.85
4532_1,0,0,0.68
2622_4,0,0,0.55
2648_8,1,0,0.74
271_1,0,0,0.45
11903_2,0,0,0.41
10558_10,1,0,0.37
7008_8,1,0,0.63
7525_2,0,0,0.37
10767_10,1,0,0.59
6878_8,1,0,0.61
3225_3,0,0,0.5
9387_9,1,0,0.48
4911_9,1,0,0.76
4115_8,1,0,0.55
2549_8,1,0,0.77
7518_9,1,0,0.46
9909_3,0,0,0.37
4517_3,0,0,0.31
7880_8,1,0,0.82
4316_1,0,0,0.36
5546_4,0,0,0.51
3441_4,0,0,0.26
9211_9,1,0,0.62
1870_1,0,0,0.6
9062_3,0,0,0.38
6861_1,0,0,0.5
4823_3,0,0,0.39
3808_10,1,0,0.63
2627_1,0,0,0.22
1067_7,1,0,0.6
7464_3,0,0,0.3
5375_2,0,0,0.25
5513_7,1,0,0.64
972_3,0,0,0.34
5117_2,0,0,0.4
12068_1,0,0,0.27
9879_3,0,0,0.65
540_4,0,0,0.72
4558_9,1,0,0.81
9933_8,1,0,0.7
1886_10,1,0,0.53
3595_4,0,0,0.31
10476_1,0,0,0.19
8459_3,0,0,0.29
2632_3,0,0,0.46
1092_10,1,0,0.49
12341_4,0,0,0.36
6850_3,0,0,0.42
5199_1,0,0,0.26
1249_9,1,0,0.41
10958_10,1,0,0.67
7901_7,1,0,0.62
11617_2,0,0,0.38
5065_2,0,0,0.21
9612_8,1,0,0.72
9977_4,0,0,0.38
9834_3,0,0,0.63
8402_10,1,0,0.82
2998_3,0,0,0.28
7442_4,0,0,0.34
5399_8,1,0,0.74
9575_1,0,0,0.34
7400_9,1,0,0.57
873_8,1,0,0.57
896_10,1,0,0.68
9199_8,1,0,0.5
2697_1,0,0,0.45
2774_10,1,0,0.77
9996_9,1,0,0.51
6553_10,1,0,0.75
4003_9,1,0,0.6
2115_10,1,0,0.7
11897_3,0,0,0.52
9075_10,1,0,0.75
10417_1,0,0,0.34
157_9,1,0,0.56
2379_8,1,0,0.58
3046_4,0,0,0.51
4027_10,1,0,0.63
11057_3,0,0,0.46
11097_2,0,0,0.39
4113_1,0,0,0.19
7785_9,1,0,0.49
5301_4,0,0,0.59
11362_2,0,0,0.46
10919_4,0,0,0.68
2338_1,0,0,0.33
1687_1,0,0,0.34
6498_10,1,0,0.5
4577_10,1,0,0.64
8742_10,1,0,0.69
11829_3,0,0,0.61
4264_10,1,0,0.71
11364_1,0,0,0.2
10652_9,1,0,0.66
71_10,1,0,0.61
6034_1,0,0,0.24
11788_8,1,0,0.4
9995_1,0,0,0.38
2955_1,0,0,0.29
10222_9,1,0,0.59
849_7,1,0,0.62
2083_7,1,0,0.41
5033_3,0,0,0.48
5721_4,0,0,0.21
4974_2,0,0,0.28
518_10,1,0,0.63
5910_2,0,0,0.49
7301_3,0,0,0.27
1103_4,0,0,0.49
2364_10,1,0,0.68
8094_2,0,0,0.5
12312_4,0,0,0.63
6761_9,1,0,0.7
6489_1,0,0,0.44
1734_7,1,0,0.61
6222_1,0,0,0.13
4150_2,0,0,0.31
656_3,0,0,0.22
11162_4,0,0,0.43
10260_1,0,0,0.13
9723_9,1,0,0.43
877_8,1,0,0.66
542_4,0,0,0.36
7578_4,0,0,0.54
10346_4,0,0,0.4
2727_9,1,0,0.74
1761_1,0,0,0.21
10028_10,1,0,0.65
397_3,0,0,0.71
4272_10,1,0,0.63
7799_1,0,0,0.23
10795_1,0,0,0.37
56_3,0,0,0.54
7132_10,1,0,0.77
5916_2,0,0,0.25
6474_8,1,0,0.5
12397_4,0,0,0.34
9670_9,1,0,0.61
4430_1,0,0,0.54
3738_8,1,0,0.72
11066_8,1,0,0.5
8076_1,0,0,0.22
8709_8,1,0,0.7
3857_9,1,0,0.63
9417_10,1,0,0.83
6083_8,1,0,0.77
5459_8,1,0,0.58
7158_8,1,0,0.76
11329_1,0,0,0.31
1839_1,0,0,0.47
11663_2,0,0,0.19
10084_10,1,0,0.59
8045_8,1,0,0.7
2981_10,1,0,0.49
720_7,1,0,0.54
1522_1,0,0,0.32
2051_1,0,0,0.38
10945_9,1,0,0.48
4438_1,0,0,0.3
3251_7,1,0,0.5
11856_1,0,0,0.33
11999_10,1,0,0.35
4513_1,0,0,0.32
2574_7,1,0,0.71
9203_1,0,0,0.54
3123_2,0,0,0.42
3855_2,0,0,0.55
8815_2,0,0,0.32
5563_1,0,0,0.52
8826_2,0,0,0.52
3856_3,0,0,0.38
999_3,0,0,0.25
10038_3,0,0,0.42
3247_10,1,0,0.39
9976_7,1,0,0.53
10951_1,0,0,0.19
3981_10,1,0,0.36
6189_10,1,0,0.81
1597_3,0,0,0.24
5757_1,0,0,0.33
9267_3,0,0,0.52
9180_9,1,0,0.64
11765_8,1,0,0.74
5312_7,1,0,0.58
11046_1,0,0,0.09
10030_1,0,0,0.25
1901_7,1,0,0.8
7274_10,1,0,0.51
5311_7,1,0,0.51
2685_2,0,0,0.18
3231_10,1,0,0.72
3008_7,1,0,0.54
3598_10,1,0,0.6
2364_4,0,0,0.4
1347_1,0,0,0.63
3564_2,0,0,0.42
4705_1,0,0,0.58
10835_10,1,0,0.66
9335_10,1,0,0.48
8261_1,0,0,0.37
4795_2,0,0,0.49
1373_2,0,0,0.38
3506_1,0,0,0.48
2002_1,0,0,0.29
2113_3,0,0,0.5
1411_7,1,0,0.7
9260_7,1,0,0.58
4870_10,1,0,0.78
1016_8,1,0,0.67
10361_1,0,0,0.32
7897_1,0,0,0.15
1466_1,0,0,0.28
6096_1,0,0,0.38
12223_10,1,0,0.76
4342_10,1,0,0.48
8065_3,0,0,0.25
4249_10,1,0,0.69
3725_8,1,0,0.68
1272_4,0,0,0.41
2281_9,1,0,0.69
8655_1,0,0,0.39
10680_8,1,0,0.67
12109_4,0,0,0.34
7896_10,1,0,0.47
6410_10,1,0,0.65
1402_7,1,0,0.58
8772_1,0,0,0.22
7610_9,1,0,0.55
4136_10,1,0,0.68
11970_4,0,0,0.42
9299_3,0,0,0.26
470_10,1,0,0.42
5351_2,0,0,0.28
7392_8,1,0,0.61
6068_4,0,0,0.61
11814_1,0,0,0.45
2422_9,1,0,0.47
6167_4,0,0,0.33
5131_10,1,0,0.54
12344_8,1,0,0.35
7636_2,0,0,0.26
3486_2,0,0,0.41
5272_1,0,0,0.34
6274_8,1,0,0.37
2706_9,1,0,0.61
7741_1,0,0,0.11
7523_1,0,0,0.26
4779_1,0,0,0.69
1392_2,0,0,0.52
6773_10,1,0,0.56
864_2,0,0,0.38
7187_8,1,0,0.58
8441_1,0,0,0.18
3380_7,1,0,0.44
9077_9,1,0,0.6
4658_1,0,0,0.45
11134_9,1,0,0.71
9257_4,0,0,0.28
11312_2,0,0,0.74
10333_1,0,0,0.19
5654_4,0,0,0.57
5745_3,0,0,0.39
4635_7,1,0,0.82
1787_2,0,0,0.4
525_1,0,0,0.32
6983_8,1,0,0.66
11172_1,0,0,0.45
6348_2,0,0,0.39
7746_10,1,0,0.65
11351_9,1,0,0.6
57_4,0,0,0.49
7228_9,1,0,0.64
4538_7,1,0,0.61
4557_8,1,0,0.79
10186_8,1,0,0.73
8877_9,1,0,0.47
4_8,1,0,0.58
5967_4,0,0,0.22
7175_4,0,0,0.22
7825_1,0,0,0.34
2027_4,0,0,0.4
1969_10,1,0,0.36
5415_1,0,0,0.59
9276_1,0,0,0.19
5904_3,0,0,0.45
5796_8,1,0,0.64
510_8,1,0,0.68
6012_9,1,0,0.55
6388_4,0,0,0.26
1587_10,1,0,0.63
12225_7,1,0,0.56
11958_9,1,0,0.5
2970_10,1,0,0.56
12136_9,1,0,0.67
8625_4,0,0,0.37
6463_8,1,0,0.64
3392_4,0,0,0.55
2446_10,1,0,0.64
12074_1,0,0,0.15
6444_4,0,0,0.55
8224_1,0,0,0.23
10409_2,0,0,0.45
5890_4,0,0,0.57
11681_9,1,0,0.67
3067_1,0,0,0.2
6385_2,0,0,0.35
3865_2,0,0,0.25
9118_1,0,0,0.37
8817_1,0,0,0.26
4622_8,1,0,0.73
32_3,0,0,0.72
9071_1,0,0,0.45
9028_3,0,0,0.21
3404_2,0,0,0.24
11010_10,1,0,0.6
10447_1,0,0,0.24
10239_10,1,0,0.69
5891_3,0,0,0.49
8837_1,0,0,0.45
8829_9,1,0,0.39
865_1,0,0,0.37
12299_1,0,0,0.45
4830_2,0,0,0.3
7125_10,1,0,0.83
6777_4,0,0,0.57
11648_2,0,0,0.41
3634_8,1,0,0.61
4019_3,0,0,0.46
2182_9,1,0,0.64
675_9,1,0,0.52
1924_10,1,0,0.7
9959_7,1,0,0.58
9378_4,0,0,0.37
4614_7,1,0,0.54
9185_9,1,0,0.61
4839_10,1,0,0.73
2703_9,1,0,0.55
10710_9,1,0,0.48
10341_7,1,0,0.55
8499_2,0,0,0.41
4675_4,0,0,0.63
90_7,1,0,0.49
9704_1,0,0,0.35
8241_2,0,0,0.51
5059_7,1,0,0.57
3528_7,1,0,0.63
1538_10,1,0,0.69
4000_10,1,0,0.74
7471_1,0,0,0.4
11698_10,1,0,0.54
7802_1,0,0,0.15
5067_10,1,0,0.55
2462_4,0,0,0.43
1963_8,1,0,0.56
12065_3,0,0,0.58
11179_9,1,0,0.67
12366_1,0,0,0.26
7013_3,0,0,0.32
9374_9,1,0,0.71
5394_10,1,0,0.38
8442_9,1,0,0.77
6710_10,1,0,0.76
10616_2,0,0,0.52
951_2,0,0,0.24
1360_4,0,0,0.52
11545_8,1,0,0.74
10299_9,1,0,0.64
8701_8,1,0,0.7
9491_10,1,0,0.49
857_8,1,0,0.51
11223_9,1,0,0.54
10418_9,1,0,0.79
11850_3,0,0,0.45
483_8,1,0,0.54
1755_10,1,0,0.55
7380_2,0,0,0.22
4729_10,1,0,0.78
11091_2,0,0,0.54
4342_1,0,0,0.22
3596_8,1,0,0.7
2303_8,1,0,0.76
8960_10,1,0,0.62
9376_1,0,0,0.54
7229_7,1,0,0.7
11904_1,0,0,0.48
4994_9,1,0,0.75
10305_8,1,0,0.38
407_10,1,0,0.71
2229_1,0,0,0.2
7892_1,0,0,0.36
3243_8,1,0,0.52
1140_3,0,0,0.39
9010_7,1,0,0.44
4842_10,1,0,0.59
7345_1,0,0,0.17
1519_1,0,0,0.31
2147_10,1,0,0.41
6411_1,0,0,0.15
2101_4,0,0,0.38
2527_2,0,0,0.61
8199_2,0,0,0.3
5978_2,0,0,0.31
10933_1,0,0,0.5
11763_7,1,0,0.42
10896_1,0,0,0.26
4543_7,1,0,0.58
4856_10,1,0,0.62
9079_10,1,0,0.65
5531_10,1,0,0.7
9960_7,1,0,0.64
6574_4,0,0,0.25
4499_1,0,0,0.29
10826_10,1,0,0.74
9015_8,1,0,0.88
7649_9,1,0,0.68
8384_7,1,0,0.63
9995_10,1,0,0.51
1585_3,0,0,0.33
8570_2,0,0,0.19
12016_7,1,0,0.35
2576_3,0,0,0.32
12363_9,1,0,0.41
4585_10,1,0,0.66
2173_1,0,0,0.2
386_4,0,0,0.55
10084_4,0,0,0.43
8836_10,1,0,0.64
6546_3,0,0,0.47
8101_8,1,0,0.67
4340_8,1,0,0.78
1913_3,0,0,0.19
7377_3,0,0,0.43
5194_2,0,0,0.38
1577_9,1,0,0.58
595_4,0,0,0.29
7371_1,0,0,0.46
5583_8,1,0,0.7
5419_1,0,0,0.21
3841_9,1,0,0.55
2893_10,1,0,0.71
7875_7,1,0,0.58
4940_7,1,0,0.72
6499_2,0,0,0.44
2672_7,1,0,0.54
3854_10,1,0,0.66
2039_9,1,0,0.45
3850_2,0,0,0.31
7146_10,1,0,0.72
9310_10,1,0,0.6
12443_9,1,0,0.57
10399_10,1,0,0.79
6634_2,0,0,0.44
6605_1,0,0,0.36
4482_7,1,0,0.74
4297_9,1,0,0.77
1075_1,0,0,0.5
2234_9,1,0,0.6
9962_3,0,0,0.46
10200_4,0,0,0.25
10251_3,0,0,0.4
11627_1,0,0,0.34
4553_2,0,0,0.42
9163_10,1,0,0.7
4709_2,0,0,0.49
10036_1,0,0,0.45
6112_1,0,0,0.46
2442_1,0,0,0.31
4018_7,1,0,0.77
2807_3,0,0,0.41
12193_4,0,0,0.46
12009_10,1,0,0.58
3286_10,1,0,0.42
1447_3,0,0,0.64
10556_1,0,0,0.14
7575_10,1,0,0.72
1487_1,0,0,0.3
8765_10,1,0,0.55
9654_10,1,0,0.6
3012_8,1,0,0.53
95_10,1,0,0.44
8694_2,0,0,0.35
412_8,1,0,0.63
11754_7,1,0,0.78
9283_8,1,0,0.61
561_10,1,0,0.55
9554_1,0,0,0.21
1593_10,1,0,0.64
589_10,1,0,0.72
10246_2,0,0,0.48
8987_9,1,0,0.7
9298_2,0,0,0.2
8890_1,0,0,0.22
6442_1,0,0,0.32
942_2,0,0,0.16
197_9,1,0,0.76
5599_4,0,0,0.29
232_1,0,0,0.31
870_4,0,0,0.25
8841_8,1,0,0.63
1907_7,1,0,0.66
7447_8,1,0,0.5
8644_1,0,0,0.31
5024_4,0,0,0.34
3045_10,1,0,0.66
6705_10,1,0,0.72
977_8,1,0,0.38
9777_8,1,0,0.67
5970_3,0,0,0.32
6879_10,1,0,0.6
5992_2,0,0,0.39
1861_3,0,0,0.35
8670_3,0,0,0.53
4377_10,1,0,0.71
1124_10,1,0,0.65
10101_1,0,0,0.34
8011_10,1,0,0.65
9547_9,1,0,0.69
12481_8,1,0,0.68
4961_2,0,0,0.16
1047_2,0,0,0.33
1597_8,1,0,0.58
10984_10,1,0,0.82
2577_2,0,0,0.44
6156_10,1,0,0.58
4460_9,1,0,0.32
8610_10,1,0,0.7
2670_10,1,0,0.75
10016_8,1,0,0.34
2198_8,1,0,0.73
8735_4,0,0,0.23
3021_8,1,0,0.29
11036_8,1,0,0.62
11236_1,0,0,0.31
8149_1,0,0,0.59
9482_1,0,0,0.16
6090_7,1,0,0.67
9377_7,1,0,0.7
2609_1,0,0,0.22
12119_3,0,0,0.49
6057_9,1,0,0.66
2863_1,0,0,0.26
11684_3,0,0,0.24
9667_9,1,0,0.68
9459_8,1,0,0.7
5204_8,1,0,0.5
2959_1,0,0,0.18
10655_9,1,0,0.43
1625_7,1,0,0.44
118_2,0,0,0.42
7129_1,0,0,0.21
4745_1,0,0,0.27
369_10,1,0,0.72
6558_8,1,0,0.61
8393_8,1,0,0.67
2287_8,1,0,0.74
11227_1,0,0,0.24
10464_7,1,0,0.56
